FeatureCode,DateCode,Measurement,Units,Value,Population Group,Breastfeeding Data Collection Time
S08000016,2015/2016,Ratio,Percent Of Babies,40.34,Exclusively Breastfed,First Visit
S08000016,2015/2016,Ratio,Percent Of Babies,43.13,Breastfed,6 To 8 Week Review
S08000016,2015/2016,Ratio,Percent Of Babies,33.51,Exclusively Breastfed,6 To 8 Week Review
S08000017,2015/2016,Ratio,Percent Of Babies,38.93,Breastfed,First Visit
S08000017,2015/2016,Ratio,Percent Of Babies,29.36,Exclusively Breastfed,First Visit
S08000017,2015/2016,Ratio,Percent Of Babies,31.83,Breastfed,6 To 8 Week Review
S08000017,2015/2016,Ratio,Percent Of Babies,23.11,Exclusively Breastfed,6 To 8 Week Review
S08000019,2015/2016,Ratio,Percent Of Babies,41.01,Breastfed,First Visit
S08000019,2015/2016,Ratio,Percent Of Babies,31.08,Exclusively Breastfed,First Visit
S08000019,2015/2016,Ratio,Percent Of Babies,31.82,Breastfed,6 To 8 Week Review
S08000019,2015/2016,Ratio,Percent Of Babies,23.56,Exclusively Breastfed,6 To 8 Week Review
S08000020,2015/2016,Ratio,Percent Of Babies,59.35,Breastfed,First Visit
S08000020,2015/2016,Ratio,Percent Of Babies,44.15,Exclusively Breastfed,First Visit
S08000020,2015/2016,Ratio,Percent Of Babies,47.98,Breastfed,6 To 8 Week Review
S08000020,2015/2016,Ratio,Percent Of Babies,34.96,Exclusively Breastfed,6 To 8 Week Review
S08000022,2015/2016,Ratio,Percent Of Babies,52.4,Breastfed,First Visit
S08000022,2015/2016,Ratio,Percent Of Babies,40.21,Exclusively Breastfed,First Visit
S08000022,2015/2016,Ratio,Percent Of Babies,42.94,Breastfed,6 To 8 Week Review
S08000022,2015/2016,Ratio,Percent Of Babies,32.27,Exclusively Breastfed,6 To 8 Week Review
S08000024,2015/2016,Ratio,Percent Of Babies,63.65,Breastfed,First Visit
S08000024,2015/2016,Ratio,Percent Of Babies,45.42,Exclusively Breastfed,First Visit
S08000024,2015/2016,Ratio,Percent Of Babies,51.72,Breastfed,6 To 8 Week Review
S08000024,2015/2016,Ratio,Percent Of Babies,36.75,Exclusively Breastfed,6 To 8 Week Review
S08000025,2015/2016,Ratio,Percent Of Babies,65.09,Breastfed,First Visit
S08000025,2015/2016,Ratio,Percent Of Babies,52.66,Exclusively Breastfed,First Visit
S08000025,2015/2016,Ratio,Percent Of Babies,50.92,Breastfed,6 To 8 Week Review
S08000025,2015/2016,Ratio,Percent Of Babies,42.33,Exclusively Breastfed,6 To 8 Week Review
S08000026,2015/2016,Ratio,Percent Of Babies,72.27,Breastfed,First Visit
S08000026,2015/2016,Ratio,Percent Of Babies,56.82,Exclusively Breastfed,First Visit
S08000026,2015/2016,Ratio,Percent Of Babies,58.93,Breastfed,6 To 8 Week Review
S08000026,2015/2016,Ratio,Percent Of Babies,46.88,Exclusively Breastfed,6 To 8 Week Review
S08000028,2015/2016,Ratio,Percent Of Babies,44.8,Breastfed,First Visit
S08000028,2015/2016,Ratio,Percent Of Babies,38.01,Exclusively Breastfed,First Visit
S08000028,2015/2016,Ratio,Percent Of Babies,40,Breastfed,6 To 8 Week Review
S08000028,2015/2016,Ratio,Percent Of Babies,30.7,Exclusively Breastfed,6 To 8 Week Review
S08000029,2015/2016,Ratio,Percent Of Babies,45.77,Breastfed,First Visit
S08000029,2015/2016,Ratio,Percent Of Babies,35.01,Exclusively Breastfed,First Visit
S08000029,2015/2016,Ratio,Percent Of Babies,35.12,Breastfed,6 To 8 Week Review
S08000029,2015/2016,Ratio,Percent Of Babies,25.87,Exclusively Breastfed,6 To 8 Week Review
S08000030,2015/2016,Ratio,Percent Of Babies,49.99,Breastfed,First Visit
S08000030,2015/2016,Ratio,Percent Of Babies,38.38,Exclusively Breastfed,First Visit
S08000030,2015/2016,Ratio,Percent Of Babies,37.83,Breastfed,6 To 8 Week Review
S08000030,2015/2016,Ratio,Percent Of Babies,28.26,Exclusively Breastfed,6 To 8 Week Review
S08000015,2016/2017,Ratio,Percent Of Babies,33.82,Breastfed,First Visit
S08000015,2016/2017,Ratio,Percent Of Babies,24.21,Exclusively Breastfed,First Visit
S08000015,2016/2017,Ratio,Percent Of Babies,24.98,Breastfed,6 To 8 Week Review
S08000015,2016/2017,Ratio,Percent Of Babies,18.38,Exclusively Breastfed,6 To 8 Week Review
S08000016,2016/2017,Ratio,Percent Of Babies,60.63,Breastfed,First Visit
S08000016,2016/2017,Ratio,Percent Of Babies,46.93,Exclusively Breastfed,First Visit
S08000016,2016/2017,Ratio,Percent Of Babies,48.43,Breastfed,6 To 8 Week Review
S08000016,2016/2017,Ratio,Percent Of Babies,38,Exclusively Breastfed,6 To 8 Week Review
S08000017,2016/2017,Ratio,Percent Of Babies,43.57,Breastfed,First Visit
S08000017,2016/2017,Ratio,Percent Of Babies,33.25,Exclusively Breastfed,First Visit
S08000017,2016/2017,Ratio,Percent Of Babies,32.92,Breastfed,6 To 8 Week Review
S08000017,2016/2017,Ratio,Percent Of Babies,25.48,Exclusively Breastfed,6 To 8 Week Review
S08000019,2016/2017,Ratio,Percent Of Babies,44.28,Breastfed,First Visit
S08000019,2016/2017,Ratio,Percent Of Babies,32.39,Exclusively Breastfed,First Visit
S08000019,2016/2017,Ratio,Percent Of Babies,34.19,Breastfed,6 To 8 Week Review
S08000019,2016/2017,Ratio,Percent Of Babies,25.53,Exclusively Breastfed,6 To 8 Week Review
S08000020,2016/2017,Ratio,Percent Of Babies,60.73,Breastfed,First Visit
S08000020,2016/2017,Ratio,Percent Of Babies,45.03,Exclusively Breastfed,First Visit
S08000020,2016/2017,Ratio,Percent Of Babies,50.57,Breastfed,6 To 8 Week Review
S08000020,2016/2017,Ratio,Percent Of Babies,38.06,Exclusively Breastfed,6 To 8 Week Review
S08000022,2016/2017,Ratio,Percent Of Babies,53.28,Breastfed,First Visit
S08000022,2016/2017,Ratio,Percent Of Babies,41.74,Exclusively Breastfed,First Visit
S08000022,2016/2017,Ratio,Percent Of Babies,44.26,Breastfed,6 To 8 Week Review
S08000022,2016/2017,Ratio,Percent Of Babies,34.62,Exclusively Breastfed,6 To 8 Week Review
S08000024,2016/2017,Ratio,Percent Of Babies,65.86,Breastfed,First Visit
S08000024,2016/2017,Ratio,Percent Of Babies,47.77,Exclusively Breastfed,First Visit
S08000024,2016/2017,Ratio,Percent Of Babies,54.15,Breastfed,6 To 8 Week Review
S08000024,2016/2017,Ratio,Percent Of Babies,40.64,Exclusively Breastfed,6 To 8 Week Review
S08000025,2016/2017,Ratio,Percent Of Babies,70.49,Breastfed,First Visit
S08000025,2016/2017,Ratio,Percent Of Babies,60.66,Exclusively Breastfed,First Visit
S08000025,2016/2017,Ratio,Percent Of Babies,62.2,Breastfed,6 To 8 Week Review
S08000025,2016/2017,Ratio,Percent Of Babies,54.88,Exclusively Breastfed,6 To 8 Week Review
S08000026,2016/2017,Ratio,Percent Of Babies,67.18,Breastfed,First Visit
S08000026,2016/2017,Ratio,Percent Of Babies,53.82,Exclusively Breastfed,First Visit
S08000026,2016/2017,Ratio,Percent Of Babies,53.85,Breastfed,6 To 8 Week Review
S08000026,2016/2017,Ratio,Percent Of Babies,44.62,Exclusively Breastfed,6 To 8 Week Review
S08000028,2016/2017,Ratio,Percent Of Babies,55.36,Breastfed,First Visit
S08000028,2016/2017,Ratio,Percent Of Babies,39.48,Exclusively Breastfed,First Visit
S08000028,2016/2017,Ratio,Percent Of Babies,42.79,Breastfed,6 To 8 Week Review
S08000028,2016/2017,Ratio,Percent Of Babies,32.43,Exclusively Breastfed,6 To 8 Week Review
S08000029,2016/2017,Ratio,Percent Of Babies,45.99,Breastfed,First Visit
S08000029,2016/2017,Ratio,Percent Of Babies,35.32,Exclusively Breastfed,First Visit
S08000029,2016/2017,Ratio,Percent Of Babies,35.83,Breastfed,6 To 8 Week Review
S08000029,2016/2017,Ratio,Percent Of Babies,27.99,Exclusively Breastfed,6 To 8 Week Review
S08000030,2016/2017,Ratio,Percent Of Babies,51.15,Breastfed,First Visit
S08000030,2016/2017,Ratio,Percent Of Babies,39.37,Exclusively Breastfed,First Visit
S08000030,2016/2017,Ratio,Percent Of Babies,41.36,Breastfed,6 To 8 Week Review
S08000030,2016/2017,Ratio,Percent Of Babies,31.86,Exclusively Breastfed,6 To 8 Week Review
S12000005,2002/2003,Ratio,Percent Of Babies,37.73,Breastfed,First Visit
S12000005,2002/2003,Ratio,Percent Of Babies,31.82,Exclusively Breastfed,First Visit
S12000005,2002/2003,Ratio,Percent Of Babies,30.21,Breastfed,6 To 8 Week Review
S12000005,2002/2003,Ratio,Percent Of Babies,23.89,Exclusively Breastfed,6 To 8 Week Review
S12000006,2002/2003,Ratio,Percent Of Babies,47.55,Breastfed,First Visit
S12000006,2002/2003,Ratio,Percent Of Babies,39.52,Exclusively Breastfed,First Visit
S12000006,2002/2003,Ratio,Percent Of Babies,35.95,Breastfed,6 To 8 Week Review
S12000006,2002/2003,Ratio,Percent Of Babies,23.79,Exclusively Breastfed,6 To 8 Week Review
S12000008,2002/2003,Ratio,Percent Of Babies,35.58,Breastfed,First Visit
S12000008,2002/2003,Ratio,Percent Of Babies,33.51,Exclusively Breastfed,First Visit
S12000008,2002/2003,Ratio,Percent Of Babies,30.3,Breastfed,6 To 8 Week Review
S12000008,2002/2003,Ratio,Percent Of Babies,23.09,Exclusively Breastfed,6 To 8 Week Review
S12000010,2002/2003,Ratio,Percent Of Babies,56.29,Breastfed,First Visit
S12000010,2002/2003,Ratio,Percent Of Babies,49.2,Exclusively Breastfed,First Visit
S12000010,2002/2003,Ratio,Percent Of Babies,45.71,Breastfed,6 To 8 Week Review
S12000010,2002/2003,Ratio,Percent Of Babies,34.45,Exclusively Breastfed,6 To 8 Week Review
S12000011,2002/2003,Ratio,Percent Of Babies,57.06,Breastfed,First Visit
S12000011,2002/2003,Ratio,Percent Of Babies,51.58,Exclusively Breastfed,First Visit
S12000011,2002/2003,Ratio,Percent Of Babies,47.52,Breastfed,6 To 8 Week Review
S12000011,2002/2003,Ratio,Percent Of Babies,35.64,Exclusively Breastfed,6 To 8 Week Review
S12000014,2002/2003,Ratio,Percent Of Babies,34.43,Breastfed,First Visit
S12000014,2002/2003,Ratio,Percent Of Babies,29.34,Exclusively Breastfed,First Visit
S12000014,2002/2003,Ratio,Percent Of Babies,25.14,Breastfed,6 To 8 Week Review
S12000014,2002/2003,Ratio,Percent Of Babies,19.45,Exclusively Breastfed,6 To 8 Week Review
S12000017,2002/2003,Ratio,Percent Of Babies,58.33,Breastfed,First Visit
S12000017,2002/2003,Ratio,Percent Of Babies,50,Exclusively Breastfed,First Visit
S12000017,2002/2003,Ratio,Percent Of Babies,70,Breastfed,6 To 8 Week Review
S12000017,2002/2003,Ratio,Percent Of Babies,50,Exclusively Breastfed,6 To 8 Week Review
S12000018,2002/2003,Ratio,Percent Of Babies,30.2,Breastfed,First Visit
S12000018,2002/2003,Ratio,Percent Of Babies,27.02,Exclusively Breastfed,First Visit
S12000018,2002/2003,Ratio,Percent Of Babies,24.71,Breastfed,6 To 8 Week Review
S12000018,2002/2003,Ratio,Percent Of Babies,18.71,Exclusively Breastfed,6 To 8 Week Review
S12000019,2002/2003,Ratio,Percent Of Babies,48.14,Breastfed,First Visit
S12000019,2002/2003,Ratio,Percent Of Babies,42.4,Exclusively Breastfed,First Visit
S12000019,2002/2003,Ratio,Percent Of Babies,37.8,Breastfed,6 To 8 Week Review
S12000019,2002/2003,Ratio,Percent Of Babies,29.43,Exclusively Breastfed,6 To 8 Week Review
S12000021,2002/2003,Ratio,Percent Of Babies,35.92,Breastfed,First Visit
S12000021,2002/2003,Ratio,Percent Of Babies,33.62,Exclusively Breastfed,First Visit
S12000021,2002/2003,Ratio,Percent Of Babies,26.17,Breastfed,6 To 8 Week Review
S12000021,2002/2003,Ratio,Percent Of Babies,19.83,Exclusively Breastfed,6 To 8 Week Review
S12000026,2002/2003,Ratio,Percent Of Babies,57.63,Breastfed,First Visit
S12000026,2002/2003,Ratio,Percent Of Babies,51.66,Exclusively Breastfed,First Visit
S12000026,2002/2003,Ratio,Percent Of Babies,49.2,Breastfed,6 To 8 Week Review
S12000026,2002/2003,Ratio,Percent Of Babies,38.51,Exclusively Breastfed,6 To 8 Week Review
S12000028,2002/2003,Ratio,Percent Of Babies,42.81,Breastfed,First Visit
S12000028,2002/2003,Ratio,Percent Of Babies,39.36,Exclusively Breastfed,First Visit
S12000028,2002/2003,Ratio,Percent Of Babies,33.76,Breastfed,6 To 8 Week Review
S12000028,2002/2003,Ratio,Percent Of Babies,27.18,Exclusively Breastfed,6 To 8 Week Review
S12000029,2002/2003,Ratio,Percent Of Babies,38.12,Breastfed,First Visit
S12000029,2002/2003,Ratio,Percent Of Babies,34.6,Exclusively Breastfed,First Visit
S12000029,2002/2003,Ratio,Percent Of Babies,30.77,Breastfed,6 To 8 Week Review
S12000029,2002/2003,Ratio,Percent Of Babies,23.87,Exclusively Breastfed,6 To 8 Week Review
S12000030,2002/2003,Ratio,Percent Of Babies,52.36,Breastfed,First Visit
S12000030,2002/2003,Ratio,Percent Of Babies,46.34,Exclusively Breastfed,First Visit
S12000030,2002/2003,Ratio,Percent Of Babies,44.73,Breastfed,6 To 8 Week Review
S12000030,2002/2003,Ratio,Percent Of Babies,33.91,Exclusively Breastfed,6 To 8 Week Review
S12000035,2002/2003,Ratio,Percent Of Babies,49.93,Breastfed,First Visit
S12000035,2002/2003,Ratio,Percent Of Babies,45.96,Exclusively Breastfed,First Visit
S12000035,2002/2003,Ratio,Percent Of Babies,43,Breastfed,6 To 8 Week Review
S12000035,2002/2003,Ratio,Percent Of Babies,33.58,Exclusively Breastfed,6 To 8 Week Review
S12000036,2002/2003,Ratio,Percent Of Babies,63.54,Breastfed,First Visit
S12000036,2002/2003,Ratio,Percent Of Babies,55.43,Exclusively Breastfed,First Visit
S12000036,2002/2003,Ratio,Percent Of Babies,54.16,Breastfed,6 To 8 Week Review
S12000036,2002/2003,Ratio,Percent Of Babies,41.41,Exclusively Breastfed,6 To 8 Week Review
S12000038,2002/2003,Ratio,Percent Of Babies,40.32,Breastfed,First Visit
S12000038,2002/2003,Ratio,Percent Of Babies,36.04,Exclusively Breastfed,First Visit
S12000038,2002/2003,Ratio,Percent Of Babies,32.82,Breastfed,6 To 8 Week Review
S12000038,2002/2003,Ratio,Percent Of Babies,23.96,Exclusively Breastfed,6 To 8 Week Review
S12000039,2002/2003,Ratio,Percent Of Babies,30.33,Breastfed,First Visit
S12000039,2002/2003,Ratio,Percent Of Babies,28.16,Exclusively Breastfed,First Visit
S12000039,2002/2003,Ratio,Percent Of Babies,25.61,Breastfed,6 To 8 Week Review
S12000039,2002/2003,Ratio,Percent Of Babies,19.93,Exclusively Breastfed,6 To 8 Week Review
S12000040,2002/2003,Ratio,Percent Of Babies,45.56,Breastfed,First Visit
S12000040,2002/2003,Ratio,Percent Of Babies,42.06,Exclusively Breastfed,First Visit
S12000040,2002/2003,Ratio,Percent Of Babies,35.68,Breastfed,6 To 8 Week Review
S12000040,2002/2003,Ratio,Percent Of Babies,27.07,Exclusively Breastfed,6 To 8 Week Review
S12000041,2002/2003,Ratio,Percent Of Babies,45.71,Breastfed,First Visit
S12000041,2002/2003,Ratio,Percent Of Babies,41.72,Exclusively Breastfed,First Visit
S12000041,2002/2003,Ratio,Percent Of Babies,37.59,Breastfed,6 To 8 Week Review
S12000041,2002/2003,Ratio,Percent Of Babies,28.97,Exclusively Breastfed,6 To 8 Week Review
S12000042,2002/2003,Ratio,Percent Of Babies,36.73,Breastfed,First Visit
S12000042,2002/2003,Ratio,Percent Of Babies,33,Exclusively Breastfed,First Visit
S12000042,2002/2003,Ratio,Percent Of Babies,29.17,Breastfed,6 To 8 Week Review
S12000042,2002/2003,Ratio,Percent Of Babies,20.75,Exclusively Breastfed,6 To 8 Week Review
S12000045,2002/2003,Ratio,Percent Of Babies,54.59,Breastfed,First Visit
S12000045,2002/2003,Ratio,Percent Of Babies,49.44,Exclusively Breastfed,First Visit
S12000045,2002/2003,Ratio,Percent Of Babies,47.69,Breastfed,6 To 8 Week Review
S12000045,2002/2003,Ratio,Percent Of Babies,36.41,Exclusively Breastfed,6 To 8 Week Review
S12000047,2002/2003,Ratio,Percent Of Babies,45.49,Breastfed,First Visit
S12000047,2002/2003,Ratio,Percent Of Babies,40.78,Exclusively Breastfed,First Visit
S12000047,2002/2003,Ratio,Percent Of Babies,37.47,Breastfed,6 To 8 Week Review
S12000047,2002/2003,Ratio,Percent Of Babies,27.81,Exclusively Breastfed,6 To 8 Week Review
S12000048,2002/2003,Ratio,Percent Of Babies,59.77,Breastfed,First Visit
S12000048,2002/2003,Ratio,Percent Of Babies,52.82,Exclusively Breastfed,First Visit
S12000048,2002/2003,Ratio,Percent Of Babies,50.21,Breastfed,6 To 8 Week Review
S12000048,2002/2003,Ratio,Percent Of Babies,36.63,Exclusively Breastfed,6 To 8 Week Review
S12000005,2003/2004,Ratio,Percent Of Babies,34.82,Breastfed,First Visit
S12000005,2003/2004,Ratio,Percent Of Babies,30.57,Exclusively Breastfed,First Visit
S12000005,2003/2004,Ratio,Percent Of Babies,28.44,Breastfed,6 To 8 Week Review
S12000005,2003/2004,Ratio,Percent Of Babies,21.68,Exclusively Breastfed,6 To 8 Week Review
S12000006,2003/2004,Ratio,Percent Of Babies,45.56,Breastfed,First Visit
S12000006,2003/2004,Ratio,Percent Of Babies,38.33,Exclusively Breastfed,First Visit
S12000006,2003/2004,Ratio,Percent Of Babies,37.88,Breastfed,6 To 8 Week Review
S12000006,2003/2004,Ratio,Percent Of Babies,27.76,Exclusively Breastfed,6 To 8 Week Review
S12000008,2003/2004,Ratio,Percent Of Babies,33.22,Breastfed,First Visit
S12000008,2003/2004,Ratio,Percent Of Babies,30.85,Exclusively Breastfed,First Visit
S12000008,2003/2004,Ratio,Percent Of Babies,27.31,Breastfed,6 To 8 Week Review
S12000008,2003/2004,Ratio,Percent Of Babies,20.79,Exclusively Breastfed,6 To 8 Week Review
S12000010,2003/2004,Ratio,Percent Of Babies,56.71,Breastfed,First Visit
S12000010,2003/2004,Ratio,Percent Of Babies,50.1,Exclusively Breastfed,First Visit
S12000010,2003/2004,Ratio,Percent Of Babies,47.74,Breastfed,6 To 8 Week Review
S12000010,2003/2004,Ratio,Percent Of Babies,36.17,Exclusively Breastfed,6 To 8 Week Review
S12000011,2003/2004,Ratio,Percent Of Babies,53.69,Breastfed,First Visit
S12000011,2003/2004,Ratio,Percent Of Babies,48.04,Exclusively Breastfed,First Visit
S12000011,2003/2004,Ratio,Percent Of Babies,48.26,Breastfed,6 To 8 Week Review
S12000011,2003/2004,Ratio,Percent Of Babies,37.24,Exclusively Breastfed,6 To 8 Week Review
S12000014,2003/2004,Ratio,Percent Of Babies,38.46,Breastfed,First Visit
S12000014,2003/2004,Ratio,Percent Of Babies,33.74,Exclusively Breastfed,First Visit
S12000014,2003/2004,Ratio,Percent Of Babies,28.69,Breastfed,6 To 8 Week Review
S12000014,2003/2004,Ratio,Percent Of Babies,21.97,Exclusively Breastfed,6 To 8 Week Review
S12000017,2003/2004,Ratio,Percent Of Babies,68.42,Breastfed,First Visit
S12000017,2003/2004,Ratio,Percent Of Babies,68.42,Exclusively Breastfed,First Visit
S12000017,2003/2004,Ratio,Percent Of Babies,55,Breastfed,6 To 8 Week Review
S12000017,2003/2004,Ratio,Percent Of Babies,45,Exclusively Breastfed,6 To 8 Week Review
S12000018,2003/2004,Ratio,Percent Of Babies,29.04,Breastfed,First Visit
S12000018,2003/2004,Ratio,Percent Of Babies,25.48,Exclusively Breastfed,First Visit
S12000018,2003/2004,Ratio,Percent Of Babies,22.72,Breastfed,6 To 8 Week Review
S12000018,2003/2004,Ratio,Percent Of Babies,16.38,Exclusively Breastfed,6 To 8 Week Review
S12000019,2003/2004,Ratio,Percent Of Babies,47.13,Breastfed,First Visit
S12000019,2003/2004,Ratio,Percent Of Babies,41.03,Exclusively Breastfed,First Visit
S12000019,2003/2004,Ratio,Percent Of Babies,37.97,Breastfed,6 To 8 Week Review
S12000019,2003/2004,Ratio,Percent Of Babies,28.66,Exclusively Breastfed,6 To 8 Week Review
S12000021,2003/2004,Ratio,Percent Of Babies,38.97,Breastfed,First Visit
S12000021,2003/2004,Ratio,Percent Of Babies,35.78,Exclusively Breastfed,First Visit
S12000021,2003/2004,Ratio,Percent Of Babies,24.31,Breastfed,6 To 8 Week Review
S12000021,2003/2004,Ratio,Percent Of Babies,18.82,Exclusively Breastfed,6 To 8 Week Review
S12000026,2003/2004,Ratio,Percent Of Babies,54.76,Breastfed,First Visit
S12000026,2003/2004,Ratio,Percent Of Babies,50.11,Exclusively Breastfed,First Visit
S12000026,2003/2004,Ratio,Percent Of Babies,47.33,Breastfed,6 To 8 Week Review
S12000026,2003/2004,Ratio,Percent Of Babies,35.15,Exclusively Breastfed,6 To 8 Week Review
S12000028,2003/2004,Ratio,Percent Of Babies,43.34,Breastfed,First Visit
S12000028,2003/2004,Ratio,Percent Of Babies,39.78,Exclusively Breastfed,First Visit
S12000028,2003/2004,Ratio,Percent Of Babies,30.8,Breastfed,6 To 8 Week Review
S12000028,2003/2004,Ratio,Percent Of Babies,24.28,Exclusively Breastfed,6 To 8 Week Review
S12000029,2003/2004,Ratio,Percent Of Babies,37.55,Breastfed,First Visit
S12000029,2003/2004,Ratio,Percent Of Babies,33.88,Exclusively Breastfed,First Visit
S12000029,2003/2004,Ratio,Percent Of Babies,30.62,Breastfed,6 To 8 Week Review
S12000029,2003/2004,Ratio,Percent Of Babies,24.29,Exclusively Breastfed,6 To 8 Week Review
S12000030,2003/2004,Ratio,Percent Of Babies,54.6,Breastfed,First Visit
S12000030,2003/2004,Ratio,Percent Of Babies,46.61,Exclusively Breastfed,First Visit
S12000030,2003/2004,Ratio,Percent Of Babies,42.48,Breastfed,6 To 8 Week Review
S12000030,2003/2004,Ratio,Percent Of Babies,33.88,Exclusively Breastfed,6 To 8 Week Review
S12000035,2003/2004,Ratio,Percent Of Babies,51.53,Breastfed,First Visit
S12000035,2003/2004,Ratio,Percent Of Babies,47.21,Exclusively Breastfed,First Visit
S12000035,2003/2004,Ratio,Percent Of Babies,43.33,Breastfed,6 To 8 Week Review
S12000035,2003/2004,Ratio,Percent Of Babies,35.98,Exclusively Breastfed,6 To 8 Week Review
